subject,stimtype,task,s,contrast_id,Chat,g,tf,resp,rt,C
7,grate,A,4.03216,1,1,1,1,5,1.75229,1
7,grate,A,7.71375,1,1,2,1,6,0.757333,1
7,grate,A,6.75822,3,1,1,1,5,0.618282,1
7,grate,A,-4.87685,1,-1,2,1,3,0.629261,-1
7,grate,A,3.98607,1,1,2,0,6,0.815967,-1
7,grate,A,4.76728,4,1,1,0,5,4.00215,-1
7,grate,A,6.17172,4,1,2,1,6,0.485921,1
7,grate,A,-1.47779,3,-1,1,0,4,2.56557,1
7,grate,A,2.12539,1,1,2,1,6,0.641637,1
7,grate,A,-6.36604,3,1,1,0,5,0.507971,-1
7,grate,A,-6.77949,1,-1,1,1,4,1.09909,-1
7,grate,A,8.04318,4,1,2,0,6,0.946374,-1
7,grate,A,-0.384667,2,1,2,1,6,0.912112,1
7,grate,A,-6.41931,4,1,1,0,5,0.703698,-1
7,grate,A,7.58919,6,1,1,1,5,0.855072,1
7,grate,A,3.70239,4,1,1,0,5,0.808013,-1
7,grate,A,-3.88047,3,1,2,0,6,0.795671,-1
7,grate,A,5.30433,1,1,2,1,6,2.35166,1
7,grate,A,0.0420677,3,1,1,0,5,0.644617,-1
7,grate,A,6.78711,1,1,2,1,6,0.561635,1
7,grate,A,-1.32887,2,-1,1,0,4,0.462603,1
7,grate,A,-2.49389,3,-1,1,1,4,0.768351,-1
7,grate,A,8.81539,5,1,1,1,5,0.532639,1
7,grate,A,-9.17426,5,-1,2,1,3,0.658879,-1
7,grate,A,-5.11896,6,-1,1,0,4,0.940171,1
7,grate,A,3.42442,1,1,2,1,6,0.586145,1
7,grate,A,-11.5577,4,-1,1,1,4,0.59786,-1
7,grate,A,11.6638,5,1,1,1,5,0.625531,1
7,grate,A,0.365154,5,1,1,1,5,0.588194,1
7,grate,A,4.20358,1,1,2,1,6,0.519974,1
7,grate,A,6.43445,6,1,1,1,5,0.470897,1
7,grate,A,10.3521,1,1,2,1,6,0.471222,1
7,grate,A,-6.7938,3,-1,1,1,4,0.712032,-1
7,grate,A,-7.719,1,-1,2,1,3,0.639487,-1
7,grate,A,-5.61236,4,-1,1,1,4,0.601395,-1
7,grate,A,-1.70197,1,-1,2,0,3,0.724724,1
7,grate,A,5.79975,4,1,1,0,5,0.651089,-1
7,grate,A,-19.2345,5,-1,1,1,4,0.420313,-1
7,grate,A,0.299308,1,1,1,1,5,0.647391,1
7,grate,A,-10.9129,2,-1,2,1,3,0.705372,-1
7,grate,A,6.01993,3,1,2,1,6,0.616696,1
7,grate,A,10.236,5,-1,1,0,4,0.579306,1
7,grate,A,2.97296,2,1,2,1,6,0.495629,1
7,grate,A,-2.94749,2,1,2,0,6,0.511594,-1
7,grate,A,-9.19066,4,-1,1,1,4,0.51122,-1
7,grate,A,4.40448,2,1,2,1,6,0.526498,1
7,grate,A,2.70682,6,-1,1,0,4,0.717236,1
7,grate,A,2.63236,6,1,1,1,5,0.515594,1
7,grate,A,-4.34999,5,1,1,0,5,0.5302,-1
7,grate,A,7.91213,2,1,2,1,6,0.52891,1
7,grate,A,-9.79117,4,-1,2,1,3,0.4637,-1
7,grate,A,-11.0111,3,-1,2,1,3,1.13643,-1
7,grate,A,-1.41061,2,-1,3,1,2,0.774184,-1
7,grate,A,-8.33932,3,-1,3,1,2,0.634767,-1
7,grate,A,-0.62931,3,1,1,0,5,0.805083,-1
7,grate,A,3.94513,6,-1,1,0,4,1.49633,1
7,grate,A,-2.42381,1,-1,1,1,4,0.688322,-1
7,grate,A,2.47229,3,-1,1,0,4,1.19203,1
7,grate,A,8.06907,6,-1,1,0,4,0.844275,1
7,grate,A,-2.90615,3,-1,1,1,4,1.39037,-1
7,grate,A,3.28303,5,-1,1,0,4,0.970293,1
7,grate,A,-2.12347,1,-1,2,0,3,0.806926,1
7,grate,A,-4.96958,1,-1,2,1,3,1.1299,-1
7,grate,A,-6.67808,1,-1,2,1,3,0.656613,-1
7,grate,A,-0.948727,1,-1,2,0,3,2.6655,1
7,grate,A,-6.99355,5,-1,2,1,3,1.89019,-1
7,grate,A,-8.47842,1,-1,2,0,3,0.553874,1
7,grate,A,-7.48098,2,-1,1,1,4,1.35256,-1
7,grate,A,-0.419549,6,-1,1,0,4,0.933845,1
7,grate,A,9.29107,6,-1,1,0,4,4.19549,1
7,grate,A,8.84034,3,1,1,1,5,0.479738,1
7,grate,A,-0.328871,1,-1,1,1,4,0.703496,-1
7,grate,A,1.19809,2,-1,1,1,4,0.615159,-1
7,grate,A,13.8171,5,1,2,1,6,0.481716,1
7,grate,A,3.00026,3,1,2,0,6,0.417408,-1
7,grate,A,-5.86349,6,-1,1,1,4,0.51608,-1
7,grate,A,7.8553,5,1,2,1,6,0.322738,1
7,grate,A,3.23657,4,-1,1,0,4,0.377697,1
7,grate,A,4.16533,5,1,2,1,6,0.686071,1
7,grate,A,-10.581,4,-1,1,1,4,0.390113,-1
7,grate,A,-1.14246,1,-1,1,1,4,0.842091,-1
7,grate,A,-6.31845,5,1,2,0,6,0.476315,-1
7,grate,A,7.21464,2,1,2,1,6,0.23696,1
7,grate,A,0.0914894,3,-1,1,1,4,0.566714,-1
7,grate,A,-5.0192,4,1,2,0,6,0.547256,-1
7,grate,A,-3.41736,3,-1,1,1,4,0.385564,-1
7,grate,A,4.85099,1,1,3,1,7,0.581183,1
7,grate,A,-1.5976,1,-1,3,1,2,0.849267,-1
7,grate,A,8.30723,2,1,4,0,8,0.546572,-1
7,grate,A,-4.8199,6,-1,1,1,4,0.944888,-1
7,grate,A,-8.34895,1,-1,2,1,3,0.717926,-1
7,grate,A,0.0317659,3,1,3,0,7,0.564533,-1
7,grate,A,-4.90465,6,-1,1,1,4,0.433151,-1
7,grate,A,6.81231,3,1,2,1,6,0.611433,1
7,grate,A,12.1771,3,1,3,1,7,0.510483,1
7,grate,A,-10.5498,1,-1,2,1,3,0.670124,-1
7,grate,A,14.5594,3,1,3,1,7,0.534812,1
7,grate,A,12.6978,3,1,3,1,7,0.532753,1
7,grate,A,2.98417,1,1,3,1,7,0.658681,1
7,grate,A,5.90128,5,1,2,1,6,1.32405,1
7,grate,A,4.4102,3,1,3,1,7,0.538428,1
7,grate,A,-9.95973,2,-1,2,1,3,0.696692,-1
7,grate,A,-7.19895,1,-1,2,1,3,0.752308,-1
7,grate,A,0.440089,6,1,2,1,6,0.517921,1
7,grate,A,3.34544,2,1,3,1,7,0.452394,1
7,grate,A,-8.44301,5,1,2,0,6,0.518005,-1
7,grate,A,-8.61795,4,-1,1,1,4,0.516203,-1
7,grate,A,-9.10878,6,-1,1,0,4,0.418972,1
7,grate,A,12.6466,1,1,3,1,7,0.597205,1
7,grate,A,-11.77,6,1,2,0,6,0.672903,-1
7,grate,A,-3.25304,6,-1,1,1,4,0.665691,-1
7,grate,A,-9.95677,6,1,2,0,6,0.56222,-1
7,grate,A,-2.57091,6,-1,1,0,4,0.223528,1
7,grate,A,-4.28285,1,-1,2,1,3,0.745409,-1
7,grate,A,-4.72028,5,1,2,0,6,0.527868,-1
7,grate,A,-5.57327,6,-1,2,1,3,0.677731,-1
7,grate,A,9.40239,6,-1,2,0,3,0.429991,1
7,grate,A,3.82914,2,1,2,1,6,0.545013,1
7,grate,A,11.7411,1,1,3,1,7,0.59098,1
7,grate,A,0.958812,6,-1,2,0,3,0.474775,1
7,grate,A,-5.61247e-05,5,-1,2,1,3,0.459336,-1
7,grate,A,5.57753,3,1,2,1,6,0.428921,1
7,grate,A,4.36622,4,-1,2,0,3,0.543388,1
7,grate,A,4.84261,5,-1,2,0,3,0.46164,1
7,grate,A,5.23119,5,-1,1,0,4,0.382885,1
7,grate,A,-3.64027,1,-1,3,1,2,0.81894,-1
7,grate,A,11.0298,5,1,3,0,7,0.677495,-1
7,grate,A,-2.51261,5,-1,2,1,3,0.541911,-1
7,grate,A,-8.40318,2,-1,2,1,3,0.427852,-1
7,grate,A,1.65135,2,1,3,1,7,0.462844,1
7,grate,A,-4.18517,5,-1,3,1,2,0.528201,-1
7,grate,A,-7.28313,6,1,3,0,7,0.542786,-1
7,grate,A,4.23384,2,1,3,1,7,0.508747,1
7,grate,A,-1.64608,2,-1,2,1,3,0.508046,-1
7,grate,A,-4.26505,3,-1,3,0,2,0.539492,1
7,grate,A,-4.46632,2,-1,3,1,2,0.697318,-1
7,grate,A,-8.16198,4,-1,2,1,3,0.497051,-1
7,grate,A,-1.92006,2,-1,3,1,2,0.431009,-1
7,grate,A,0.729711,5,1,2,1,6,0.451105,1
7,grate,A,-1.86786,3,-1,2,0,3,0.404555,1
7,grate,A,5.26826,5,1,2,1,6,0.375713,1
7,grate,A,2.23041,1,1,3,1,7,0.492414,1
7,grate,A,1.21154,3,1,2,0,6,0.796327,-1
7,grate,A,-2.4963,1,-1,3,0,2,0.592563,1
7,grate,A,-9.16376,5,-1,2,1,3,0.636237,-1
7,grate,A,6.98668,4,1,2,1,6,0.406644,1
7,grate,A,3.74909,2,-1,2,1,3,0.505584,-1
7,grate,A,-9.73794,1,-1,3,1,2,0.761254,-1
7,grate,A,13.5414,3,1,3,1,7,0.47817,1
7,grate,A,3.78668,2,1,2,1,6,0.446913,1
7,grate,A,0.961686,6,-1,3,0,2,0.480958,1
7,grate,A,-5.55295,3,-1,3,1,2,0.65716,-1
7,grate,A,7.86852,2,1,3,1,7,0.586409,1
7,grate,A,2.06996,6,-1,2,0,3,0.773976,1
7,grate,A,2.36956,2,1,2,0,6,0.282826,-1
7,grate,A,-2.6345,5,-1,2,1,3,0.499006,-1
7,grate,A,7.69932,4,1,2,1,6,0.402382,1
7,grate,A,6.45041,2,1,2,1,6,0.485453,1
7,grate,A,2.31192,2,1,3,1,7,0.501433,1
7,grate,A,10.2623,1,1,3,1,7,0.485091,1
7,grate,A,-9.93705,6,-1,2,1,3,0.564801,-1
7,grate,A,-9.08554,4,-1,2,1,3,0.417409,-1
7,grate,A,7.54752,2,1,3,1,7,0.53223,1
7,grate,A,10.8654,4,-1,2,0,3,0.492306,1
7,grate,A,2.1511,6,-1,2,1,3,0.843993,-1
7,grate,A,4.70775,2,1,2,1,6,0.814169,1
7,grate,A,-1.88134,2,-1,2,1,3,0.448877,-1
7,grate,A,9.74374,2,1,2,1,6,0.322165,1
7,grate,A,-11.0801,5,-1,2,1,3,0.456798,-1
7,grate,A,2.67738,3,-1,2,0,3,1.19422,1
7,grate,A,2.04623,3,1,2,1,6,0.493855,1
7,grate,A,3.91805,2,1,2,0,6,0.541783,-1
7,grate,A,-1.35672,4,-1,2,0,3,0.428193,1
7,grate,A,3.38108,2,1,3,1,7,0.430752,1
7,grate,A,-8.76647,6,-1,3,1,2,0.609052,-1
7,grate,A,3.96887,2,1,3,1,7,0.444725,1
7,grate,A,2.8277,4,-1,2,0,3,0.478789,1
7,grate,A,-1.60437,1,-1,2,0,3,0.751102,1
7,grate,A,6.83955,5,1,2,1,6,0.516629,1
7,grate,A,-2.96613,2,1,2,0,6,0.54704,-1
7,grate,A,7.24703,3,1,2,1,6,0.46531,1
7,grate,A,1.14754,6,-1,2,0,3,0.786031,1
7,grate,A,-5.54656,5,-1,2,1,3,0.885998,-1
7,grate,A,10.467,3,1,2,1,6,0.405898,1
7,grate,A,-5.02519,5,-1,2,1,3,0.473285,-1
7,grate,A,10.2652,2,1,2,1,6,0.313594,1
7,grate,A,5.38263,3,1,2,1,6,1.16886,1
7,grate,A,-13.6421,2,-1,2,1,3,0.50197,-1
7,grate,A,-8.89951,5,1,3,0,7,0.405241,-1
7,grate,A,-2.98715,6,-1,3,1,2,0.424212,-1
7,grate,A,0.00651271,3,1,2,0,6,0.52314,-1
7,grate,A,-3.56402,2,-1,3,1,2,0.489544,-1
7,grate,A,0.277454,3,1,2,0,6,0.553595,-1
7,grate,A,4.33004,6,-1,3,0,2,0.487152,1
7,grate,A,7.26145,5,-1,2,0,3,0.598806,1
7,grate,A,1.28604,5,1,2,0,6,0.482463,-1
7,grate,A,-1.32947,3,-1,1,1,4,0.658093,-1
7,grate,A,-3.30144,3,-1,2,1,3,0.795435,-1
7,grate,A,3.82629,5,1,1,0,5,0.975674,-1
7,grate,A,-2.1403,6,-1,1,1,4,0.348374,-1
7,grate,A,-2.51271,5,1,1,0,5,0.481664,-1
7,grate,A,-4.84866,2,-1,2,1,3,0.657701,-1
7,grate,A,-0.974428,6,1,1,0,5,0.699044,-1
7,grate,A,5.76503,5,-1,2,0,3,0.482294,1
7,grate,A,-7.16024,2,-1,2,1,3,0.578063,-1
7,grate,A,3.69067,3,1,2,1,6,0.462763,1
7,grate,A,-6.63663,1,-1,3,1,2,0.688272,-1
7,grate,A,6.17715,3,1,2,0,6,0.52027,-1
7,grate,A,-8.84149,2,-1,3,1,2,0.566543,-1
7,grate,A,4.6345,1,1,3,1,7,0.483395,1
7,grate,A,3.54366,1,1,3,0,7,0.435215,-1
7,grate,A,8.0246,6,-1,2,0,3,0.693548,1
7,grate,A,6.74994,1,1,2,1,6,0.36527,1
7,grate,A,-0.847796,5,-1,2,0,3,0.450211,1
7,grate,A,7.33417,5,-1,2,0,3,0.53145,1
7,grate,A,-6.8903,5,-1,1,1,4,0.433442,-1
7,grate,A,-2.98206,5,-1,2,1,3,0.547133,-1
7,grate,A,17.8829,1,1,3,1,7,0.545464,1
7,grate,A,-4.35725,6,-1,3,1,2,0.62332,-1
7,grate,A,1.78182,6,-1,2,0,3,0.730071,1
7,grate,A,5.61607,4,-1,2,0,3,0.57664,1
7,grate,A,3.55838,5,-1,2,0,3,0.685336,1
7,grate,A,3.89804,1,1,1,0,5,1.31694,-1
7,grate,A,4.79326,6,-1,1,0,4,0.883633,1
7,grate,A,-1.286,2,1,1,0,5,0.611903,-1
7,grate,A,-4.87489,1,-1,2,1,3,0.5752,-1
7,grate,A,4.78999,2,1,2,0,6,0.427581,-1
7,grate,A,-1.18056,4,1,1,1,5,0.702526,1
7,grate,A,-6.63647,5,-1,1,1,4,0.597865,-1
7,grate,A,4.10249,3,1,2,0,6,0.513231,-1
7,grate,A,-10.6425,4,-1,2,1,3,0.464477,-1
7,grate,A,3.8872,3,1,2,1,6,0.401161,1
7,grate,A,0.0880587,3,1,2,0,6,0.548196,-1
7,grate,A,8.36456,6,1,2,1,6,0.561516,1
7,grate,A,-3.34611,2,1,2,0,6,0.71889,-1
7,grate,A,6.65357,3,1,1,1,5,0.501792,1
7,grate,A,2.05723,6,-1,1,0,4,0.597061,1
7,grate,A,-2.76002,4,-1,1,0,4,0.688537,1
7,grate,A,-0.456891,6,-1,2,1,3,0.472394,-1
7,grate,A,-2.60376,3,-1,2,0,3,0.64873,1
7,grate,A,-1.88425,6,-1,2,1,3,0.642367,-1
7,grate,A,-12.6422,5,-1,1,1,4,0.396472,-1
7,grate,A,-9.87404,1,-1,3,1,2,0.656274,-1
7,grate,A,-1.55126,3,-1,3,1,2,0.585676,-1
7,grate,A,-5.97946,1,-1,4,1,1,0.629289,-1
7,grate,A,-10.727,6,-1,1,1,4,1.18424,-1
7,grate,A,0.435645,6,-1,2,1,3,0.484184,-1
7,grate,A,1.51106,5,-1,2,1,3,0.884291,-1
7,grate,A,-4.64446,3,-1,2,1,3,0.580228,-1
7,grate,A,-10.4099,1,-1,3,1,2,0.656784,-1
7,grate,A,-4.19486,2,-1,4,1,1,0.618209,-1
7,grate,A,-2.24129,2,-1,3,1,2,0.580457,-1
7,grate,A,-6.5909,5,-1,2,1,3,0.609445,-1
7,grate,A,-0.740707,5,-1,1,1,4,0.460804,-1
7,grate,A,1.62154,5,1,1,0,5,0.558125,-1
7,grate,A,-12.0137,3,-1,2,1,3,0.74712,-1
7,grate,A,2.60159,3,1,1,1,5,0.689434,1
7,grate,A,-0.958209,2,-1,2,1,3,0.633379,-1
7,grate,A,-10.5002,6,-1,1,1,4,0.659368,-1
7,grate,A,-5.00025,3,-1,1,1,4,0.520071,-1
7,grate,A,2.9176,3,1,1,0,5,0.470813,-1
7,grate,A,3.23454,4,1,1,1,5,0.407333,1
7,grate,A,-8.12654,1,-1,2,1,3,0.4587,-1
7,grate,A,4.23783,3,1,1,1,5,0.460018,1
7,grate,A,-3.24189,6,-1,1,1,4,0.717375,-1
7,grate,A,-1.82417,3,-1,1,0,4,0.804037,1
7,grate,A,1.91438,6,-1,2,1,3,0.695353,-1
7,grate,A,-7.49629,5,-1,2,1,3,0.863249,-1
7,grate,A,-9.73969,4,-1,1,1,4,0.528612,-1
7,grate,A,-5.54939,5,-1,2,1,3,0.4313,-1
7,grate,A,-0.196617,5,1,1,1,5,0.417187,1
7,grate,A,-12.3002,5,-1,1,1,4,0.436208,-1
7,grate,A,-2.90476,4,-1,2,1,3,0.645915,-1
7,grate,A,9.05639,6,-1,1,0,4,0.41585,1
7,grate,A,6.67536,4,1,1,1,5,0.56263,1
7,grate,A,3.72662,4,-1,2,0,3,0.399852,1
7,grate,A,6.17222,3,1,2,1,6,0.339228,1
7,grate,A,10.505,4,-1,2,0,3,0.345085,1
7,grate,A,-6.60945,3,-1,2,1,3,0.33505,-1
7,grate,A,3.86531,5,1,2,1,6,0.501129,1
7,grate,A,5.29997,6,-1,1,0,4,0.628507,1
7,grate,A,-2.81443,4,-1,2,1,3,0.495083,-1
7,grate,A,0.976728,3,1,2,1,6,0.287103,1
7,grate,A,1.10584,5,-1,2,0,3,0.503041,1
7,grate,A,-6.3173,1,-1,3,1,2,0.7423,-1
7,grate,A,-1.3494,4,-1,3,1,2,0.604399,-1
7,grate,A,-0.854116,5,-1,2,1,3,0.423704,-1
7,grate,A,8.55513,3,1,2,1,6,0.554327,1
7,grate,A,-3.59516,4,-1,1,1,4,0.503705,-1
7,grate,A,-12.546,2,-1,2,1,3,0.534903,-1
7,grate,A,2.07209,1,1,2,0,6,0.516868,-1
7,grate,A,-8.54394,3,-1,2,1,3,0.355875,-1
7,grate,A,-3.82752,6,-1,2,1,3,0.552854,-1
7,grate,A,1.91452,5,1,2,1,6,0.454251,1
7,grate,A,-9.57827,3,-1,2,1,3,0.423526,-1
7,grate,A,-2.39382,5,1,2,0,6,0.570229,-1
7,grate,A,9.59148,5,-1,2,0,3,0.342805,1
7,grate,A,0.575725,6,-1,2,0,3,0.396855,1
7,grate,A,-12.4551,4,-1,3,1,2,0.464899,-1
7,grate,A,-12.8317,1,-1,4,1,1,0.577482,-1
7,grate,A,4.58889,2,1,3,0,7,0.55835,-1
7,grate,A,6.18392,3,1,2,1,6,0.491432,1
7,grate,A,7.55251,4,1,2,1,6,0.651474,1
7,grate,A,12.3131,2,1,3,1,7,0.56479,1
7,grate,A,-3.69762,6,1,2,1,6,0.385311,1
7,grate,A,-5.45173,2,-1,2,1,3,0.42145,-1
7,grate,A,0.256475,5,1,2,1,6,0.456146,1
7,grate,A,2.95506,3,-1,2,0,3,0.350631,1
7,grate,A,6.37572,6,-1,2,0,3,0.340009,1
7,grate,A,1.50818,6,-1,2,0,3,0.457999,1
7,grate,A,-6.5606,6,-1,2,1,3,0.555324,-1
7,grate,A,-0.966481,4,-1,3,1,2,0.520583,-1
7,grate,A,1.43538,4,-1,2,0,3,0.679578,1
7,grate,A,5.18344,4,1,2,1,6,0.623921,1
7,grate,A,0.0954778,6,-1,2,0,3,0.746839,1
7,grate,A,-0.64302,2,-1,2,0,3,0.67281,1
7,grate,A,2.93524,2,-1,2,0,3,0.649122,1
7,grate,A,-3.43111,1,-1,2,1,3,0.482757,-1
7,grate,A,0.531088,6,-1,2,0,3,0.834623,1
7,grate,A,-1.3876,4,-1,1,1,4,0.564772,-1
7,grate,A,1.94722,1,1,1,1,5,0.753356,1
7,grate,A,-1.43574,3,-1,2,1,3,0.43845,-1
7,grate,A,-2.2145,5,1,2,0,6,0.536733,-1
7,grate,A,-1.77043,2,-1,2,1,3,0.534745,-1
7,grate,A,-0.261145,1,-1,2,1,3,0.468696,-1
7,grate,A,-0.492429,2,-1,3,0,2,0.549422,1
7,grate,A,-4.8437,2,-1,2,1,3,0.610603,-1
7,grate,A,2.77844,6,1,2,1,6,0.525961,1
7,grate,A,-0.336932,1,-1,2,0,3,0.476355,1
7,grate,A,-3.30377,2,-1,2,0,3,0.380969,1
7,grate,A,2.55858,4,-1,2,0,3,0.320987,1
7,grate,A,10.6332,4,1,2,1,6,0.487886,1
7,grate,A,1.24343,1,-1,2,1,3,0.343924,-1
7,grate,A,3.83482,2,1,2,1,6,0.301875,1
7,grate,A,-0.322936,6,-1,2,1,3,0.5972,-1
7,grate,A,4.74294,4,-1,1,0,4,0.592936,1
7,grate,A,8.5679,6,-1,1,0,4,0.796988,1
7,grate,A,-1.78694,3,-1,1,0,4,0.545225,1
7,grate,A,-2.405,4,-1,2,0,3,0.479157,1
7,grate,A,-10.3876,3,-1,3,1,2,0.591668,-1
7,grate,A,0.167699,2,-1,2,1,3,0.635451,-1
7,grate,A,5.90433,6,-1,1,0,4,0.533713,1
7,grate,A,-7.34503,5,-1,1,1,4,0.579717,-1
7,grate,A,-0.703308,4,1,1,1,5,0.512113,1
7,grate,A,-9.11294,6,-1,1,1,4,0.447811,-1
7,grate,A,-2.91716,1,-1,2,1,3,0.625027,-1
7,grate,A,10.0618,3,1,2,1,6,0.443767,1
7,grate,A,-4.01144,2,-1,2,0,3,0.445387,1
7,grate,A,4.48901,6,1,2,1,6,0.639667,1
7,grate,A,3.3489,5,-1,2,1,3,0.617695,-1
7,grate,A,-2.47456,4,-1,2,0,3,0.740322,1
7,grate,A,-3.93442,5,-1,2,1,3,0.602219,-1
7,grate,A,-2.1281,4,1,1,0,5,0.885595,-1
7,grate,A,-10.447,2,-1,2,1,3,0.709589,-1
7,grate,A,8.0494,1,1,2,1,6,0.380878,1
7,grate,A,2.52503,4,-1,1,0,4,0.548822,1
7,grate,A,-6.59178,2,-1,2,1,3,0.497906,-1
7,grate,A,-13.7751,6,1,2,0,6,0.417503,-1
7,grate,A,-3.11841,1,-1,2,0,3,0.436106,1
7,grate,A,2.73878,5,1,2,1,6,0.325788,1
7,grate,A,10.2976,1,1,2,1,6,0.460739,1
7,grate,A,-7.26287,5,-1,2,1,3,0.510111,-1
7,grate,A,10.8241,2,1,3,1,7,0.493405,1
7,grate,A,11.8485,5,-1,2,0,3,0.524739,1
7,grate,A,-11.7403,6,-1,2,1,3,0.556094,-1
7,grate,A,16.3399,5,1,1,1,5,0.50504,1
7,grate,A,-5.79858,1,-1,2,1,3,0.504657,-1
7,grate,A,-5.448,1,-1,3,0,2,0.647999,1
7,grate,A,1.30463,3,1,2,1,6,0.449354,1
7,grate,A,4.25184,4,1,2,0,6,0.578358,-1
7,grate,A,-7.74102,6,-1,2,0,3,0.575375,1
7,grate,A,0.910323,5,-1,2,0,3,0.571632,1
7,grate,A,-4.44136,6,1,2,0,6,0.74431,-1
7,grate,A,-7.75314,6,-1,2,1,3,0.638598,-1
7,grate,A,2.0768,5,1,1,1,5,0.60055,1
7,grate,A,-9.27712,4,-1,1,1,4,0.563886,-1
7,grate,A,-0.470454,5,1,2,0,6,0.592885,-1
7,grate,A,-10.1406,5,-1,2,1,3,0.396835,-1
7,grate,A,4.66021,3,1,2,1,6,0.464258,1
7,grate,A,10.4639,4,1,2,1,6,0.721115,1
7,grate,A,-3.05266,5,-1,2,1,3,0.471752,-1
7,grate,A,7.68088,6,1,2,1,6,0.840133,1
7,grate,A,6.9507,1,1,3,1,7,0.586444,1
7,grate,A,1.57112,3,-1,3,1,2,0.678178,-1
7,grate,A,-11.1947,4,-1,2,1,3,0.622855,-1
7,grate,A,9.26359,4,1,2,1,6,0.3938,1
7,grate,A,-6.401,2,-1,2,1,3,0.461375,-1
7,grate,A,13.5614,2,1,2,1,6,0.287107,1
7,grate,A,-8.47158,1,-1,2,1,3,0.326994,-1
7,grate,A,-1.69318,1,1,2,0,6,0.621688,-1
7,grate,A,-0.45097,6,1,2,1,6,0.504323,1
7,grate,A,-0.651349,3,1,2,0,6,0.583647,-1
7,grate,A,7.24829,2,1,3,1,7,0.579287,1
7,grate,A,7.25733,5,-1,2,0,3,0.624,1
7,grate,A,3.89716,4,1,2,1,6,0.522911,1
7,grate,A,-10.699,6,-1,2,1,3,0.457489,-1
7,grate,A,-2.65194,6,-1,1,1,4,0.378868,-1
7,grate,A,-7.13673,3,-1,3,1,2,0.703263,-1
7,grate,A,-0.438077,4,-1,2,0,3,0.534871,1
7,grate,A,7.46721,5,-1,1,0,4,0.420861,1
7,grate,A,1.61155,2,-1,2,0,3,0.599437,1
7,grate,A,0.602112,1,-1,1,1,4,0.72295,-1
7,grate,A,-0.983711,4,1,1,1,5,0.681438,1
7,grate,A,-6.77952,1,-1,1,1,4,0.553525,-1
7,grate,A,-2.33017,5,-1,1,1,4,0.550946,-1
7,grate,A,-4.15772,1,-1,2,1,3,0.452072,-1
7,grate,A,-3.9836,4,-1,2,1,3,0.501523,-1
7,grate,A,-4.32211,1,-1,2,1,3,0.37283,-1
7,grate,A,1.74284,5,1,1,0,5,0.585444,-1
7,grate,A,-1.12612,1,-1,2,0,3,0.421382,1
7,grate,A,1.83462,6,1,1,1,5,0.40806,1
7,grate,A,17.3881,4,1,2,1,6,0.395559,1
7,grate,A,-1.29653,1,-1,2,0,3,0.495329,1
7,grate,A,-5.38139,5,1,2,0,6,0.463247,-1
7,grate,A,0.310641,5,-1,2,0,3,0.416764,1
7,grate,A,3.31744,5,1,3,1,7,0.611394,1
7,grate,A,4.70816,1,1,2,1,6,0.686697,1
7,grate,A,7.64543,4,-1,2,0,3,0.454645,1
7,grate,A,0.64774,6,-1,3,0,2,0.663929,1
7,grate,A,-0.309358,2,-1,2,0,3,0.46465,1
7,grate,A,-1.48858,2,-1,2,0,3,0.513365,1
7,grate,A,-0.205938,3,1,2,1,6,0.400647,1
7,grate,A,-6.81419,3,-1,2,1,3,0.43586,-1
7,grate,A,3.12707,4,-1,2,1,3,0.518169,-1
7,grate,A,4.09801,4,-1,2,0,3,0.468591,1
7,grate,A,3.81502,1,1,2,0,6,0.389189,-1
7,grate,A,-0.549573,3,-1,2,0,3,0.729465,1
7,grate,A,-3.85764,2,-1,2,1,3,0.495878,-1
7,grate,A,1.20149,2,1,2,0,6,0.767803,-1
7,grate,A,-11.4991,2,-1,3,1,2,0.43663,-1
7,grate,A,-5.76435,4,-1,2,1,3,0.646391,-1
7,grate,A,-3.03292,2,-1,3,1,2,0.80045,-1
7,grate,A,1.47143,4,-1,2,1,3,0.579758,-1
7,grate,A,13.0221,4,1,2,1,6,0.544346,1
7,grate,A,4.83,3,1,2,1,6,0.526369,1
7,grate,A,-6.07317,1,-1,3,1,2,0.54101,-1
7,grate,A,1.41561,1,-1,2,1,3,0.555003,-1
7,grate,A,-1.05209,5,-1,2,1,3,0.632425,-1
7,grate,A,-0.405942,6,-1,1,0,4,0.514289,1
7,grate,A,-5.46186,3,-1,2,0,3,0.560981,1
7,grate,A,-8.25806,3,-1,2,1,3,0.494202,-1
7,grate,A,-2.57548,2,-1,3,0,2,0.542249,1
7,grate,A,7.04763,3,1,2,0,6,0.540159,-1
7,grate,A,2.11077,2,1,2,0,6,0.522252,-1
7,grate,A,5.97229,4,1,2,1,6,0.504852,1
7,grate,A,1.06038,6,-1,2,0,3,0.392313,1
7,grate,A,-2.23197,6,-1,1,1,4,0.556168,-1
7,grate,A,-4.28382,3,-1,2,1,3,0.473487,-1
7,grate,A,-9.10234,1,-1,3,1,2,0.522129,-1
7,grate,A,-8.51947,5,-1,2,1,3,0.712787,-1
7,grate,A,0.254768,5,-1,2,0,3,0.640016,1
7,grate,A,3.80933,4,-1,3,0,2,0.750027,1
7,grate,A,14.0875,1,1,2,1,6,0.515351,1
7,grate,A,9.03399,5,-1,2,0,3,0.386065,1
7,grate,A,10.8183,4,1,2,1,6,0.582132,1
7,grate,A,9.10227,6,-1,2,0,3,0.370037,1
